id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,price,host_is_superhost,number_of_reviews,review_scores_rating,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d
1461625844439298349,535892414,Brooklyn,Bedford-Stuyvesant,40.6788,-73.90778,Private room in home,Private room,1,,,1 shared bath,49.68,false,0,,233,0,0
1641477591868154681,535892414,Brooklyn,Bedford-Stuyvesant,40.67712,-73.90957,Private room in home,Private room,1,1,,1 shared bath,45.8,false,0,,164,0,0
1172529886815492541,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,1,,0 shared baths,53.27,false,1,2.0,269,0,0
1257991437450284242,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,,,2 shared baths,53.27,false,0,,365,0,0
1172532404226920761,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,1,,0 shared baths,53.27,false,2,4.5,269,60,3196
1124210759358253828,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,3,4.33,269,60,3196
1257992680408068954,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,,,2 baths,53.27,false,0,,365,0,0
1257996235267745870,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,,,2 shared baths,53.27,false,0,,365,0,0
1106667595753321693,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,1,1.0,269,0,0
982108922740581855,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,1 bath,53.27,false,2,3.0,268,0,0
1172519997987945317,536808429,Brooklyn,Bedford-Stuyvesant,40.689,-73.95072,Private room in rental unit,Private room,2,1,,0 shared baths,53.27,false,1,4.0,269,0,0
1106650651116205037,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,1,5.0,269,0,0
1106666179961470072,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,2,3.0,269,0,0
1124204389033268401,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,0,,269,0,0
1257269011676256585,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,,,2 shared baths,53.27,false,0,,365,0,0
1121771929571655131,536808429,Brooklyn,Bedford-Stuyvesant,40.68892,-73.95072,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,0,,269,0,0
1106663744322707547,536808429,Brooklyn,Bedford-Stuyvesant,40.6889226,-73.950723299999993,Private room in rental unit,Private room,2,1,,2 baths,53.27,false,1,2.0,269,0,0
1257994489370208832,536808429,Brooklyn,Bedford-Stuyvesant,40.6889957,-73.950715199999991,Private room in rental unit,Private room,2,,,2 shared baths,53.27,false,0,,365,0,0
1300178500689802017,539726420,Brooklyn,Bedford-Stuyvesant,40.679233068370181,-73.9491307279485,Private room in rental unit,Private room,2,,,1 shared bath,90.8,false,0,,88,0,0
998131337513068593,539907102,Brooklyn,Bedford-Stuyvesant,40.689323268372327,-73.940209918471737,Entire rental unit,Entire home/apt,7,2,3,1 bath,415.0,true,89,4.99,314,255,105825
992989780812562339,539907102,Brooklyn,Bedford-Stuyvesant,40.689898200027464,-73.939973364446118,Entire rental unit,Entire home/apt,6,2,2,1 bath,668.33,true,96,4.98,298,255,170424
1240781192769856007,539907102,Brooklyn,Bedford-Stuyvesant,40.68941,-73.93614,Entire place,Entire home/apt,6,2,1,1 bath,412.5,true,0,,247,0,0
1598812001059095086,542891587,Brooklyn,Bedford-Stuyvesant,40.678488394351106,-73.944061577784439,Entire rental unit,Entire home/apt,8,2,8,1 bath,571.0,false,0,,264,0,0
1016825148595065353,544782013,Brooklyn,Bedford-Stuyvesant,40.68121,-73.91828,Entire rental unit,Entire home/apt,7,3,,2 baths,222.17,false,4,5.0,268,120,26660
1020370671984833864,545249909,Brooklyn,Bedford-Stuyvesant,40.690079634792795,-73.9249943191904,Private room in rental unit,Private room,4,1,,1 bath,142.05,false,0,,364,0,0
1147177261454074491,554475884,Brooklyn,Bedford-Stuyvesant,40.687010632029214,-73.917886271948291,Private room in rental unit,Private room,2,1,1,1 shared bath,107.4,false,45,4.53,354,255,27387
1065403714551533946,555562763,Brooklyn,Bedford-Stuyvesant,40.693264314984461,-73.945368359889343,Private room in rental unit,Private room,6,3,,2 baths,309.56,false,0,,269,0,0
1066102862445188127,555562763,Brooklyn,Bedford-Stuyvesant,40.69527,-73.94806,Entire rental unit,Entire home/apt,5,3,,2 baths,265.48,false,0,,270,0,0
1142713791029870240,556464339,Brooklyn,Bedford-Stuyvesant,40.681989665693116,-73.921032815816829,Private room in rental unit,Private room,2,1,1,1 shared bath,114.2,false,33,4.7,345,154,17587
1142710890420273676,556464339,Brooklyn,Bedford-Stuyvesant,40.682140987970918,-73.919871045773874,Private room in rental unit,Private room,2,1,1,1 shared bath,109.0,false,36,4.75,334,243,26487
1142715929556950252,556464339,Brooklyn,Bedford-Stuyvesant,40.68399,-73.92168,Private room in rental unit,Private room,2,1,1,1 private bath,108.87,false,39,4.56,354,205,22318
1141259813165182278,556464339,Brooklyn,Bedford-Stuyvesant,40.684193081404061,-73.919502147749384,Private room in rental unit,Private room,2,1,1,1 shared bath,107.4,false,34,4.65,354,179,19225
1573456360441569966,558240264,Brooklyn,Bedford-Stuyvesant,40.692733837236354,-73.934649559386543,Shared room in rental unit,Shared room,1,,,2 shared baths,40.77,true,0,,353,0,0
1573435874221525081,558240264,Brooklyn,Bedford-Stuyvesant,40.69275,-73.93474,Shared room in rental unit,Shared room,1,,,2 shared baths,39.01,true,0,,365,0,0
1475491748724484878,558240264,Brooklyn,Bedford-Stuyvesant,40.68148,-73.94514,Shared room in rental unit,Shared room,1,,,2 shared baths,38.13,true,0,,365,0,0
1487183430841780760,558240264,Brooklyn,Bedford-Stuyvesant,40.67853,-73.94066,Shared room in rental unit,Shared room,1,,,2 shared baths,40.94,true,0,,365,0,0
1475520305585202942,558240264,Brooklyn,Bedford-Stuyvesant,40.6797704552921,-73.944871525185022,Shared room in rental unit,Shared room,1,,,2 shared baths,43.44,true,0,,102,0,0
1573456827051706459,558240264,Brooklyn,Bedford-Stuyvesant,40.692601292945547,-73.934370846743576,Shared room in rental unit,Shared room,1,,,2 shared baths,39.01,true,0,,331,0,0
1582138258538717521,558240264,Brooklyn,Bedford-Stuyvesant,40.69321,-73.93261,Private room in rental unit,Private room,1,4,,2 shared baths,66.44,true,0,,365,0,0
1487194674134658913,558240264,Brooklyn,Bedford-Stuyvesant,40.678075402461687,-73.9404968051818,Shared room in rental unit,Shared room,1,,,2 shared baths,40.94,true,0,,365,0,0
1075906713750679075,558330380,Brooklyn,Bedford-Stuyvesant,40.6809185,-73.920471,Entire home,Entire home/apt,4,2,,1.5 baths,226.07,false,0,,365,0,0
1382587549030560836,558330380,Brooklyn,Bedford-Stuyvesant,40.681988828305975,-73.920256854319391,Private room in home,Private room,2,,,1.5 baths,115.04,false,0,,365,0,0
1081449253104266697,559022608,Brooklyn,Bedford-Stuyvesant,40.6810519,-73.9387146,Entire guest suite,Entire home/apt,2,1,1,1 bath,395.99,true,87,4.86,261,255,100977
1182515210285703931,560145972,Brooklyn,Bedford-Stuyvesant,40.68913,-73.95307,Entire rental unit,Entire home/apt,2,1,,1 bath,141.96,false,0,,365,0,0
1113975653556242121,561181371,Brooklyn,Bedford-Stuyvesant,40.695340725966162,-73.95036224420835,Private room in townhouse,Private room,2,1,,1 private bath,371.0,false,79,4.89,133,255,94605
1097010415717725941,563393303,Brooklyn,Bedford-Stuyvesant,40.688340362224224,-73.935962745490528,Private room in rental unit,Private room,2,,,1 bath,133.07,false,0,,360,0,0
1589242782860326378,566998014,Brooklyn,Bedford-Stuyvesant,40.68864,-73.943,Entire rental unit,Entire home/apt,4,3,,1 bath,192.47,false,0,,362,0,0
1492985201987596542,567282435,Brooklyn,Bedford-Stuyvesant,40.6851286,-73.9421129,Entire rental unit,Entire home/apt,8,3,,1 bath,335.73,false,2,5.0,139,120,40288
1600937398879159022,567282435,Brooklyn,Bedford-Stuyvesant,40.684325871217034,-73.943263153464727,Entire rental unit,Entire home/apt,8,3,,1 bath,328.76,false,0,,217,0,0
1116980599219165405,567282435,Brooklyn,Bedford-Stuyvesant,40.6851278,-73.9421023,Entire rental unit,Entire home/apt,8,3,,2.5 baths,253.75,false,3,5.0,320,120,30450
1361862407226900290,569879038,Brooklyn,Bedford-Stuyvesant,40.6899245,-73.9265441,Entire rental unit,Entire home/apt,2,,,1 bath,70.07,false,7,4.43,270,255,17868
1421265735946785410,569879038,Brooklyn,Bedford-Stuyvesant,40.68955,-73.92738,Entire rental unit,Entire home/apt,2,1,,1 bath,86.67,false,3,3.67,88,180,15601
1381344344644979753,570765270,Brooklyn,Bedford-Stuyvesant,40.687357944675043,-73.919294110397331,Shared room in rental unit,Shared room,1,,,2 shared baths,42.55,false,0,,353,0,0
1381365665412338687,570765270,Brooklyn,Bedford-Stuyvesant,40.687356319652658,-73.919189554739688,Shared room in rental unit,Shared room,1,,,2 shared baths,42.11,false,0,,353,0,0
1502072597056713315,572666598,Brooklyn,Bedford-Stuyvesant,40.67882,-73.94054,Shared room in rental unit,Shared room,1,,,2 shared baths,41.49,false,0,,365,0,0
1502836058860004077,572666598,Brooklyn,Bedford-Stuyvesant,40.6793,-73.9404,Shared room in rental unit,Shared room,1,,,2 shared baths,41.49,false,0,,365,0,0
1188328691952819508,573870959,Brooklyn,Bedford-Stuyvesant,40.6837781,-73.921453599999992,Private room in townhouse,Private room,2,1,3,1 private bath,212.5,false,54,4.78,318,255,54188
1180249397571221491,574066229,Brooklyn,Bedford-Stuyvesant,40.693478358213333,-73.9556653536861,Private room in rental unit,Private room,1,,,2 baths,61.95,false,0,,104,0,0
1202855728088668360,574070308,Brooklyn,Bedford-Stuyvesant,40.68022,-73.91277,Private room in townhouse,Private room,1,,,1 shared bath,58.63,false,1,5.0,129,0,0
1166985304842363938,574070308,Brooklyn,Bedford-Stuyvesant,40.680188719394231,-73.91281194678038,Private room in townhouse,Private room,1,,,1 shared bath,58.63,false,2,5.0,106,0,0
1172650352166849497,574070308,Brooklyn,Bedford-Stuyvesant,40.682272174440811,-73.912275642918587,Private room in townhouse,Private room,1,,,1 private bath,60.87,false,0,,133,0,0
1163149524222187021,574070308,Brooklyn,Bedford-Stuyvesant,40.680097162436269,-73.911085537310385,Private room in home,Private room,1,,,1 private bath,58.63,false,2,5.0,105,0,0
1627305338889544247,584082202,Brooklyn,Bedford-Stuyvesant,40.679596829704579,-73.914541080594063,Entire rental unit,Entire home/apt,3,1,,1 bath,95.87,true,0,,293,0,0
1190239794540320139,584082202,Brooklyn,Bedford-Stuyvesant,40.6790014,-73.9142816,Private room in rental unit,Private room,2,2,2,1 private bath,285.5,true,74,4.96,209,255,72803
1502284636326731083,586470023,Brooklyn,Bedford-Stuyvesant,40.69161,-73.95957,Private room in rental unit,Private room,1,,,1 private bath,65.27,false,1,5.0,246,60,3916
1492493242976868858,586470023,Brooklyn,Bedford-Stuyvesant,40.69275,-73.94662,Private room in rental unit,Private room,1,7,,2 shared baths,50.9,false,0,,261,0,0
1520735231137742487,586470023,Brooklyn,Bedford-Stuyvesant,40.69879,-73.94411,Private room in rental unit,Private room,1,3,,2 shared baths,57.53,false,0,,245,0,0
1201805249658735257,588828206,Brooklyn,Bedford-Stuyvesant,40.69463,-73.94269,Entire rental unit,Entire home/apt,3,2,,1 bath,113.74,false,2,5.0,104,62,7052
1457528851445873895,589996141,Brooklyn,Bedford-Stuyvesant,40.67842,-73.90948,Private room in rental unit,Private room,3,,,2 shared baths,91.1,false,0,,365,0,0
1213938382576828150,593609144,Brooklyn,Bedford-Stuyvesant,40.686267699999988,-73.9222104,Private room in rental unit,Private room,4,1,2,1 shared bath,181.0,false,35,4.17,324,255,46155
1221121511065735881,595055257,Brooklyn,Bedford-Stuyvesant,40.68961,-73.93893,Entire rental unit,Entire home/apt,6,2,2,1.5 baths,312.5,false,34,4.5,151,255,79688
1221117399927746294,595055257,Brooklyn,Bedford-Stuyvesant,40.687620575515126,-73.940088948479911,Entire rental unit,Entire home/apt,16,4,7,3.5 baths,488.0,false,47,4.68,89,255,124440
1262362961353389278,654973433,Brooklyn,Bedford-Stuyvesant,40.678017467109939,-73.939396593262686,Private room in rental unit,Private room,2,,,1 bath,36.52,false,0,,288,0,0
1523925770382947888,655852336,Brooklyn,Bedford-Stuyvesant,40.6786,-73.9434102,Private room in rental unit,Private room,1,1,1,1.5 shared baths,125.53,true,27,5.0,82,255,32010
1523915056123375823,655852336,Brooklyn,Bedford-Stuyvesant,40.6786,-73.9434102,Private room in rental unit,Private room,2,1,1,1.5 baths,148.36,true,25,5.0,61,255,37832
1502251784687709889,657010397,Brooklyn,Bedford-Stuyvesant,40.68497,-73.92965,Entire home,Entire home/apt,6,3,,2 baths,422.81,false,0,,365,0,0
1309031254882729294,657205544,Brooklyn,Bedford-Stuyvesant,40.6859,-73.93008,Private room in rental unit,Private room,2,,,1 shared bath,223.6,false,0,,365,0,0
1295948259529518223,663533299,Brooklyn,Bedford-Stuyvesant,40.693382642904915,-73.951606342834978,Private room in rental unit,Private room,2,,,1 private bath,176.99,false,0,,362,0,0
1450274494567079887,666199091,Brooklyn,Bedford-Stuyvesant,40.678105046450071,-73.921083323657513,Private room in home,Private room,2,,,1 private bath,153.77,false,0,,83,0,0
1319022934984304366,668558711,Brooklyn,Bedford-Stuyvesant,40.698350263113213,-73.960054074377268,Room in hotel,Private room,2,1,2,1 private bath,136.99,false,7,5.0,202,90,12329
1319022775863233271,668558711,Brooklyn,Bedford-Stuyvesant,40.698456495965473,-73.957828825760586,Room in hotel,Private room,4,1,2,1 private bath,356.0,false,2,4.0,202,26,9256
1359574531044475441,679586781,Brooklyn,Bedford-Stuyvesant,40.697216187507124,-73.9376998475445,Private room in rental unit,Private room,1,,,2 shared baths,49.0,false,0,,363,0,0
1378431226553514614,684665859,Brooklyn,Bedford-Stuyvesant,40.69097,-73.92912,Entire rental unit,Entire home/apt,2,1,,1 bath,102.27,false,5,5.0,144,255,26079
1386229455581339207,686639068,Brooklyn,Bedford-Stuyvesant,40.6862,-73.91844,Shared room in rental unit,Shared room,2,2,2,1 shared bath,176.67,false,28,4.82,347,255,45051
1394326597655126142,688716992,Brooklyn,Bedford-Stuyvesant,40.68714,-73.92234,Entire rental unit,Entire home/apt,4,1,,1 bath,179.23,false,4,5.0,346,240,43015
1396377041844022823,689254352,Brooklyn,Bedford-Stuyvesant,40.6790014,-73.9142816,Private room in townhouse,Private room,2,1,1,1 private bath,196.0,false,5,5.0,284,64,12544
1420300037090927029,693023794,Brooklyn,Bedford-Stuyvesant,40.6891263,-73.9432798,Entire rental unit,Entire home/apt,6,1,,1 bath,207.96,false,0,,349,0,0
1545724299816195855,709566929,Brooklyn,Bedford-Stuyvesant,40.69427,-73.93107,Room in hotel,Private room,3,,,1 private bath,159.0,,49,4.59,78,255,40545
1545724299874916112,709566929,Brooklyn,Bedford-Stuyvesant,40.69427,-73.93107,Room in hotel,Private room,4,,,1 private bath,159.0,,1,4.0,65,13,2067
1542713047335807124,710176333,Brooklyn,Bedford-Stuyvesant,40.69216,-73.92701,Room in hotel,Private room,4,,,1 private bath,152.15,false,27,4.48,76,255,38798
1522193826397971629,721571993,Brooklyn,Bedford-Stuyvesant,40.6843416913584,-73.95281083881855,Private room in rental unit,Private room,2,2,,1 private bath,302.67,false,3,5.0,267,38,11501
1525464535853155778,722484174,Brooklyn,Bedford-Stuyvesant,40.67896,-73.91829,Private room in rental unit,Private room,2,1,1,1 private bath,192.0,true,29,4.93,16,255,48960
1548626543848713320,726341070,Brooklyn,Bedford-Stuyvesant,40.69973,-73.94036,Private room in rental unit,Private room,1,1,,1 shared bath,75.6,false,1,5.0,128,60,4536
1548617361039791702,726341070,Brooklyn,Bedford-Stuyvesant,40.69811,-73.94087,Private room in rental unit,Private room,1,1,,1 shared bath,60.1,false,0,,123,0,0
1563265171197079480,726341070,Brooklyn,Bedford-Stuyvesant,40.699632910920641,-73.9407078960391,Private room in rental unit,Private room,1,1,,1 shared bath,54.1,false,1,5.0,135,60,3246
1554533289653203811,726341070,Brooklyn,Bedford-Stuyvesant,40.698221632869213,-73.940638309594419,Private room in rental unit,Private room,1,1,,1 shared bath,62.0,false,0,,115,0,0
1545774289764060701,726833432,Brooklyn,Bedford-Stuyvesant,40.693313,-73.9432308,Entire rental unit,Entire home/apt,2,1,,1 bath,84.82,false,1,5.0,344,60,5089
1555449604201921400,729349201,Brooklyn,Bedford-Stuyvesant,40.692364395331765,-73.932187787189648,Private room in rental unit,Private room,2,1,,1 shared bath,53.1,false,0,,179,0,0
1556021584224405409,729349201,Brooklyn,Bedford-Stuyvesant,40.6939376487903,-73.932161748346886,Private room in rental unit,Private room,2,1,,1 shared bath,56.2,false,1,5.0,318,60,3372
1555110264052910943,729349201,Brooklyn,Bedford-Stuyvesant,40.6933456,-73.9312672,Private room in rental unit,Private room,1,1,,1 shared bath,47.57,false,1,5.0,60,60,2854
1559451872300494360,730349609,Brooklyn,Bedford-Stuyvesant,40.67695,-73.91965,Private room in rental unit,Private room,6,3,3,2 baths,369.74,true,13,5.0,50,166,61377
1560950883818177239,730664835,Brooklyn,Bedford-Stuyvesant,40.68255,-73.95161,Entire rental unit,Entire home/apt,3,2,,1 bath,188.07,false,0,,88,0,0
1576852948956973461,731906234,Brooklyn,Bedford-Stuyvesant,40.68596179598326,-73.939919415297808,Private room in rental unit,Private room,1,1,,0 shared baths,60.87,false,0,,172,0,0
1640591528704650842,740224938,Brooklyn,Bedford-Stuyvesant,40.68456,-73.94142,Entire rental unit,Entire home/apt,8,3,,1 bath,236.93,false,0,,365,0,0
1638637616833914335,740224938,Brooklyn,Bedford-Stuyvesant,40.6851362,-73.942107499999992,Entire rental unit,Entire home/apt,8,3,,2.5 baths,273.27,false,0,,365,0,0
1611810956658665127,743791029,Brooklyn,Bedford-Stuyvesant,40.67916,-73.91319,Private room in home,Private room,2,1,,1 shared bath,114.33,false,0,,365,0,0
1611773671350880139,743791029,Brooklyn,Bedford-Stuyvesant,40.6773,-73.91182,Private room in home,Private room,2,1,,1 shared bath,114.52,false,0,,364,0,0
45813469,2050957,Queens,Belle Harbor,40.57874,-73.8458,Entire rental unit,Entire home/apt,3,1,,1 bath,140.67,false,27,4.96,335,60,8440
43497073,24770539,Queens,Belle Harbor,40.58116,-73.85075,Entire guest suite,Entire home/apt,3,1,1,1 bath,118.0,true,243,4.93,105,255,30090
